image_id,site,path,img_lat,img_lon,cand,cand_lat,cand_lon,fam,d_km,band,truth,arm,cont
1017722599492413,sanfrancisco_contemporary,streetview\sanfrancisco_contemporary\1017722599492413.jpg,37.785389280017,-122.40383083789,Millennium Tower,37.790278,-122.396111,3.0,0.8693,0.7-1.5km,no,main,AN
1017722599492413,sanfrancisco_contemporary,streetview\sanfrancisco_contemporary\1017722599492413.jpg,37.785389280017,-122.40383083789,Louise M. Davies Symphony Hall,37.778,-122.421,4.0,1.7181,1.5-3.0km,no,main,AN
1017722599492413,sanfrancisco_contemporary,streetview\sanfrancisco_contemporary\1017722599492413.jpg,37.785389280017,-122.40383083789,16th Street Mission station,37.7648,-122.42,4.0,2.6946,1.5-3.0km,no,main,AN
1017722599492413,sanfrancisco_contemporary,streetview\sanfrancisco_contemporary\1017722599492413.jpg,37.785389280017,-122.40383083789,Haight-Ashbury,37.770015,-122.446937,5.0,4.1564,3.0-6.0km,no,main,AN
1017722599492413,sanfrancisco_contemporary,streetview\sanfrancisco_contemporary\1017722599492413.jpg,37.785389280017,-122.40383083789,Buena Vista Park,37.76826,-122.44192,3.0,3.8515,3.0-6.0km,no,main,AN
1239985766605212,sanfrancisco_joseph,streetview\sanfrancisco_joseph\1239985766605212.jpg,37.808419740785,-122.41583785115,Fisherman's Wharf,37.808313,-122.415673,5.0,0.0187,signal,yes,main,AN
1239985766605212,sanfrancisco_joseph,streetview\sanfrancisco_joseph\1239985766605212.jpg,37.808419740785,-122.41583785115,Madame Tussauds San Francisco,37.808186,-122.41481,2.0,0.094,signal,yes,main,AN
1239985766605212,sanfrancisco_joseph,streetview\sanfrancisco_joseph\1239985766605212.jpg,37.808419740785,-122.41583785115,USS Pampanito,37.81,-122.416389,1.0,0.1823,0.15-0.3km,no,main,AN
1239985766605212,sanfrancisco_joseph,streetview\sanfrancisco_joseph\1239985766605212.jpg,37.808419740785,-122.41583785115,Musée Mécanique,37.8104,-122.417,2.0,0.2427,0.15-0.3km,no,main,AN
1239985766605212,sanfrancisco_joseph,streetview\sanfrancisco_joseph\1239985766605212.jpg,37.808419740785,-122.41583785115,Ghirardelli Square,37.805876,-122.42295,4.0,0.6859,0.3-0.7km,no,main,AN
1239985766605212,sanfrancisco_joseph,streetview\sanfrancisco_joseph\1239985766605212.jpg,37.808419740785,-122.41583785115,Pier 39,37.809992,-122.410357,5.0,0.5123,0.3-0.7km,no,main,AN
1239985766605212,sanfrancisco_joseph,streetview\sanfrancisco_joseph\1239985766605212.jpg,37.808419740785,-122.41583785115,City Lights Bookstore,37.797628,-122.406575,4.0,1.4499,0.7-1.5km,no,main,AN
1239985766605212,sanfrancisco_joseph,streetview\sanfrancisco_joseph\1239985766605212.jpg,37.808419740785,-122.41583785115,Fort Mason,37.807778,-122.429722,4.0,1.2218,0.7-1.5km,no,main,AN
1239985766605212,sanfrancisco_joseph,streetview\sanfrancisco_joseph\1239985766605212.jpg,37.808419740785,-122.41583785115,Salesforce Transit Center,37.789682,-122.396618,4.0,2.682,1.5-3.0km,no,main,AN
1239985766605212,sanfrancisco_joseph,streetview\sanfrancisco_joseph\1239985766605212.jpg,37.808419740785,-122.41583785115,Embarcadero station,37.7931,-122.397,5.0,2.3751,1.5-3.0km,no,main,AN
1239985766605212,sanfrancisco_joseph,streetview\sanfrancisco_joseph\1239985766605212.jpg,37.808419740785,-122.41583785115,Mission Bay,37.7668,-122.391,4.0,5.1168,3.0-6.0km,no,main,AN
1239985766605212,sanfrancisco_joseph,streetview\sanfrancisco_joseph\1239985766605212.jpg,37.808419740785,-122.41583785115,Conservatory of Flowers,37.772,-122.46,4.0,5.6089,3.0-6.0km,no,main,AN
1314398186601230,santiago_baslica,streetview\santiago_baslica\1314398186601230.jpg,-33.438730652449,-70.664156355071,Colegio Alonso de Ercilla,-33.43709,-70.66662,1.0,0.2925,0.15-0.3km,no,main,SA
1314398186601230,santiago_baslica,streetview\santiago_baslica\1314398186601230.jpg,-33.438730652449,-70.664156355071,Huérfanos Street,-33.44083801,-70.662993942,3.0,0.258,0.15-0.3km,no,main,SA
1314398186601230,santiago_baslica,streetview\santiago_baslica\1314398186601230.jpg,-33.438730652449,-70.664156355071,Basílica del Salvador,-33.4413,-70.6618,2.0,0.3598,0.3-0.7km,no,main,SA
1314398186601230,santiago_baslica,streetview\santiago_baslica\1314398186601230.jpg,-33.438730652449,-70.664156355071,Cumming metro station,-33.439075,-70.668639,3.0,0.4177,0.3-0.7km,no,main,SA
1314398186601230,santiago_baslica,streetview\santiago_baslica\1314398186601230.jpg,-33.438730652449,-70.664156355071,República metro station (Santiago),-33.447764,-70.667569,3.0,1.0532,0.7-1.5km,no,main,SA
1314398186601230,santiago_baslica,streetview\santiago_baslica\1314398186601230.jpg,-33.438730652449,-70.664156355071,Iglesia de las Agustinas (Santiago de Chile),-33.44225833,-70.65136944,2.0,1.2496,0.7-1.5km,no,main,SA
1314398186601230,santiago_baslica,streetview\santiago_baslica\1314398186601230.jpg,-33.438730652449,-70.664156355071,Iglesia de San Lázaro,-33.45219722,-70.66088056,3.0,1.5279,1.5-3.0km,no,main,SA
1314398186601230,santiago_baslica,streetview\santiago_baslica\1314398186601230.jpg,-33.438730652449,-70.664156355071,Estación Central metro station,-33.450831,-70.679,4.0,1.9254,1.5-3.0km,no,main,SA
1314398186601230,santiago_baslica,streetview\santiago_baslica\1314398186601230.jpg,-33.438730652449,-70.664156355071,Santiago Japanese Garden,-33.413544444,-70.614444444,2.0,5.3969,3.0-6.0km,no,main,SA
1314398186601230,santiago_baslica,streetview\santiago_baslica\1314398186601230.jpg,-33.438730652449,-70.664156355071,Lo Valledor metro station,-33.478389,-70.6808986,3.0,4.6753,3.0-6.0km,no,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,Llama de la Libertad,-33.44544722,-70.65334722,2.0,0.1408,signal,yes,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,Bernardo O'Higgins Monument,-33.445358,-70.653038,2.0,0.1348,signal,yes,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,Paseo Bulnes,-33.446616,-70.653154,3.0,0.068,signal,yes,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,University of Chile,-33.444548888,-70.650953888,4.0,0.254,0.15-0.3km,no,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,Casa Central de la Universidad de Chile,-33.44456111,-70.65095278,2.0,0.2529,0.15-0.3km,no,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,Torre Entel,-33.44466667,-70.656,4.0,0.3858,0.3-0.7km,no,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,Centro Cultural La Moneda,-33.44388889,-70.65361111,4.0,0.3062,0.3-0.7km,no,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,Former National Congress of Chile building,-33.43832,-70.653429,4.0,0.9102,0.7-1.5km,no,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,Casa Colorada,-33.438455,-70.649252,3.0,0.9386,0.7-1.5km,no,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,Rondizzoni metro station,-33.469664,-70.656336,3.0,2.6048,1.5-3.0km,no,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,Basilica of Our Lady of Perpetual Help,-33.4591,-70.6756,2.0,2.5669,1.5-3.0km,no,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,San Alberto Hurtado metro station,-33.454153,-70.692169,3.0,3.7834,3.0-6.0km,no,main,SA
1384754382502755,santiago_moneda,streetview\santiago_moneda\1384754382502755.jpg,-33.446464606197,-70.652444129514,Monseñor Eyzaguirre metro station,-33.453416666,-70.614,3.0,3.6496,3.0-6.0km,no,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,Museo Chileno de Arte Precolombino,-33.43889,-70.65222,3.0,0.1256,signal,yes,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,Supreme Court of Chile,-33.439147222,-70.653094444,3.0,0.0587,signal,yes,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,Former National Congress of Chile building,-33.43832,-70.653429,4.0,0.0547,signal,yes,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,Santiago Metropolitan Cathedral,-33.43765833,-70.65180556,5.0,0.2069,0.15-0.3km,no,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,Central Post Office Building (Santiago),-33.43706944,-70.65108889,3.0,0.2998,0.15-0.3km,no,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,Puente Cal y Canto metro station,-33.433092,-70.651828,5.0,0.6547,0.3-0.7km,no,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,Santiago,-33.4375,-70.65,5.0,0.3612,0.3-0.7km,no,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,La Moneda metro station,-33.445028,-70.655667,5.0,0.7196,0.7-1.5km,no,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,Universidad Católica metro station,-33.440222,-70.640386,5.0,1.2334,0.7-1.5km,no,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,Central Station (Santiago),-33.45194444,-70.67888889,5.0,2.767,1.5-3.0km,no,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,Andrés Bello National University,-33.451563,-70.667915,3.0,1.9459,1.5-3.0km,no,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,Plaza Chacabuco metro station,-33.406361111,-70.661055555,3.0,3.6731,3.0-6.0km,no,main,SA
8421271167978129,santiago_plaza,streetview\santiago_plaza\8421271167978129.jpg,-33.43879742834,-70.653568833591,Zapadores metro station,-33.3909,-70.6425,3.0,5.4241,3.0-6.0km,no,main,SA
483028582815745,singapore_asian,streetview\singapore_asian\483028582815745.jpg,1.2855206765153,103.84901687425,UOB Plaza One,1.28555,103.85,4.0,0.1093,signal,yes,main,AS
483028582815745,singapore_asian,streetview\singapore_asian\483028582815745.jpg,1.2855206765153,103.84901687425,OCBC Centre,1.285,103.8491,3.0,0.0586,signal,yes,main,AS
483028582815745,singapore_asian,streetview\singapore_asian\483028582815745.jpg,1.2855206765153,103.84901687425,UOB Plaza,1.2853,103.8508,3.0,0.1997,0.15-0.3km,no,main,AS
483028582815745,singapore_asian,streetview\singapore_asian\483028582815745.jpg,1.2855206765153,103.84901687425,One Raffles Place,1.284258333,103.851063888,2.0,0.2674,0.15-0.3km,no,main,AS
483028582815745,singapore_asian,streetview\singapore_asian\483028582815745.jpg,1.2855206765153,103.84901687425,Masjid Jamae,1.283194444,103.8455,3.0,0.4688,0.3-0.7km,no,main,AS
483028582815745,singapore_asian,streetview\singapore_asian\483028582815745.jpg,1.2855206765153,103.84901687425,"Former City Hall, Singapore",1.290555555,103.851666666,3.0,0.6326,0.3-0.7km,no,main,AS
483028582815745,singapore_asian,streetview\singapore_asian\483028582815745.jpg,1.2855206765153,103.84901687425,Fort Canning MRT station,1.291937,103.845163,4.0,0.8322,0.7-1.5km,no,main,AS
483028582815745,singapore_asian,streetview\singapore_asian\483028582815745.jpg,1.2855206765153,103.84901687425,Helix Bridge,1.28762,103.861,4.0,1.3524,0.7-1.5km,no,main,AS
483028582815745,singapore_asian,streetview\singapore_asian\483028582815745.jpg,1.2855206765153,103.84901687425,Fountain of Wealth,1.29478,103.859,3.0,1.5138,1.5-3.0km,no,main,AS
483028582815745,singapore_asian,streetview\singapore_asian\483028582815745.jpg,1.2855206765153,103.84901687425,Kallang River,1.3,103.866666666,3.0,2.5381,1.5-3.0km,no,main,AS
483028582815745,singapore_asian,streetview\singapore_asian\483028582815745.jpg,1.2855206765153,103.84901687425,Dakota MRT station,1.308333333,103.888611111,4.0,5.0802,3.0-6.0km,no,main,AS
483028582815745,singapore_asian,streetview\singapore_asian\483028582815745.jpg,1.2855206765153,103.84901687425,Masjid Temenggong Daeng Ibrahim,1.2663521,103.8242979,2.0,3.4777,3.0-6.0km,no,main,AS
1172910350469866,singapore_national,streetview\singapore_national\1172910350469866.jpg,1.2956059498641,103.85523486284,Raffles Hotel,1.294889,103.854483,5.0,0.1155,signal,yes,main,AS
1172910350469866,singapore_national,streetview\singapore_national\1172910350469866.jpg,1.2956059498641,103.85523486284,Esplanade MRT station,1.293333333,103.855555555,5.0,0.2552,0.15-0.3km,no,main,AS
1172910350469866,singapore_national,streetview\singapore_national\1172910350469866.jpg,1.2956059498641,103.85523486284,Suntec Singapore Convention and Exhibition Centre,1.293611111,103.856944444,5.0,0.2921,0.15-0.3km,no,main,AS
1172910350469866,singapore_national,streetview\singapore_national\1172910350469866.jpg,1.2956059498641,103.85523486284,City Hall MRT station,1.293238888,103.852219444,5.0,0.4262,0.3-0.7km,no,main,AS
1172910350469866,singapore_national,streetview\singapore_national\1172910350469866.jpg,1.2956059498641,103.85523486284,Parkview Square,1.30014,103.858,4.0,0.5905,0.3-0.7km,no,main,AS
1172910350469866,singapore_national,streetview\singapore_national\1172910350469866.jpg,1.2956059498641,103.85523486284,National Museum of Singapore,1.29672,103.84864,5.0,0.7435,0.7-1.5km,no,main,AS
1172910350469866,singapore_national,streetview\singapore_national\1172910350469866.jpg,1.2956059498641,103.85523486284,Raffles Place MRT station,1.283888888,103.851388888,5.0,1.3712,0.7-1.5km,no,main,AS
1172910350469866,singapore_national,streetview\singapore_national\1172910350469866.jpg,1.2956059498641,103.85523486284,Ngee Ann City,1.30278,103.834,5.0,2.4917,1.5-3.0km,no,main,AS
1172910350469866,singapore_national,streetview\singapore_national\1172910350469866.jpg,1.2956059498641,103.85523486284,Somerset MRT station,1.300514,103.839028,5.0,1.8825,1.5-3.0km,no,main,AS
1172910350469866,singapore_national,streetview\singapore_national\1172910350469866.jpg,1.2956059498641,103.85523486284,Aljunied MRT station,1.316442,103.882981,4.0,3.8577,3.0-6.0km,no,main,AS
1172910350469866,singapore_national,streetview\singapore_national\1172910350469866.jpg,1.2956059498641,103.85523486284,Mountbatten MRT station,1.306306,103.882531,4.0,3.2593,3.0-6.0km,no,main,AS
488815302365774,singapore_somerset,streetview\singapore_somerset\488815302365774.jpg,1.3014909612748,103.83850093909,Comcentre,1.29916,103.838,2.0,0.2651,0.15-0.3km,no,main,AS
488815302365774,singapore_somerset,streetview\singapore_somerset\488815302365774.jpg,1.3014909612748,103.83850093909,Mount Elizabeth Hospital,1.3045,103.835083,3.0,0.5063,0.3-0.7km,no,main,AS
488815302365774,singapore_somerset,streetview\singapore_somerset\488815302365774.jpg,1.3014909612748,103.83850093909,Ngee Ann City,1.30278,103.834,5.0,0.5205,0.3-0.7km,no,main,AS
488815302365774,singapore_somerset,streetview\singapore_somerset\488815302365774.jpg,1.3014909612748,103.83850093909,Singapore River,1.292222222,103.833333333,5.0,1.1799,0.7-1.5km,no,main,AS
488815302365774,singapore_somerset,streetview\singapore_somerset\488815302365774.jpg,1.3014909612748,103.83850093909,Bencoolen MRT station,1.298888,103.850392,4.0,1.3532,0.7-1.5km,no,main,AS
488815302365774,singapore_somerset,streetview\singapore_somerset\488815302365774.jpg,1.3014909612748,103.83850093909,"Padang, Singapore",1.290555555,103.853055555,3.0,2.024,1.5-3.0km,no,main,AS
488815302365774,singapore_somerset,streetview\singapore_somerset\488815302365774.jpg,1.3014909612748,103.83850093909,The Float @ Marina Bay,1.288333,103.858889,3.0,2.6977,1.5-3.0km,no,main,AS
488815302365774,singapore_somerset,streetview\singapore_somerset\488815302365774.jpg,1.3014909612748,103.83850093909,Bayfront MRT station,1.2825,103.859444444,4.0,3.1432,3.0-6.0km,no,main,AS
488815302365774,singapore_somerset,streetview\singapore_somerset\488815302365774.jpg,1.3014909612748,103.83850093909,"Holland Village, Singapore",1.311,103.795,5.0,4.9501,3.0-6.0km,no,main,AS
882084572370597,stockholm_grdet,streetview\stockholm_grdet\882084572370597.jpg,59.343602276873,18.096748218256,Gärdet metro station,59.345833333,18.098888888,4.0,0.2762,0.15-0.3km,no,main,EU
882084572370597,stockholm_grdet,streetview\stockholm_grdet\882084572370597.jpg,59.343602276873,18.096748218256,Swedish Film Institute,59.34,18.103333333,1.0,0.5476,0.3-0.7km,no,main,EU
882084572370597,stockholm_grdet,streetview\stockholm_grdet\882084572370597.jpg,59.343602276873,18.096748218256,Karlaplan metro station,59.338611,18.090556,4.0,0.6567,0.3-0.7km,no,main,EU
882084572370597,stockholm_grdet,streetview\stockholm_grdet\882084572370597.jpg,59.343602276873,18.096748218256,Stockholm Olympic Stadium,59.345278,18.078889,4.0,1.0295,0.7-1.5km,no,main,EU
882084572370597,stockholm_grdet,streetview\stockholm_grdet\882084572370597.jpg,59.343602276873,18.096748218256,Tekniska högskolan metro station,59.345833,18.071389,5.0,1.459,0.7-1.5km,no,main,EU
882084572370597,stockholm_grdet,streetview\stockholm_grdet\882084572370597.jpg,59.343602276873,18.096748218256,Nobel Prize Museum,59.3252155,18.0708309,4.0,2.518,1.5-3.0km,no,main,EU
882084572370597,stockholm_grdet,streetview\stockholm_grdet\882084572370597.jpg,59.343602276873,18.096748218256,Katarina Elevator,59.32,18.07277778,3.0,2.9557,1.5-3.0km,no,main,EU
882084572370597,stockholm_grdet,streetview\stockholm_grdet\882084572370597.jpg,59.343602276873,18.096748218256,Hagaparken,59.36111111,18.03333333,5.0,4.0879,3.0-6.0km,no,main,EU
882084572370597,stockholm_grdet,streetview\stockholm_grdet\882084572370597.jpg,59.343602276873,18.096748218256,Mariatorget metro station,59.31712,18.06049,5.0,3.5917,3.0-6.0km,no,main,EU
779569449389002,stockholm_karlaplan,streetview\stockholm_karlaplan\779569449389002.jpg,59.340671423176,18.090538214347,Karlaplan metro station,59.338611,18.090556,4.0,0.2291,0.15-0.3km,no,main,EU
779569449389002,stockholm_karlaplan,streetview\stockholm_karlaplan\779569449389002.jpg,59.340671423176,18.090538214347,Economy Museum – Royal Coin Cabinet,59.334722222,18.090277777,2.0,0.6617,0.3-0.7km,no,main,EU
779569449389002,stockholm_karlaplan,streetview\stockholm_karlaplan\779569449389002.jpg,59.340671423176,18.090538214347,Swedish History Museum,59.334722222,18.090277777,4.0,0.6617,0.3-0.7km,no,main,EU
779569449389002,stockholm_karlaplan,streetview\stockholm_karlaplan\779569449389002.jpg,59.340671423176,18.090538214347,National Library of Sweden,59.338055555,18.072152777,4.0,1.0823,0.7-1.5km,no,main,EU
779569449389002,stockholm_karlaplan,streetview\stockholm_karlaplan\779569449389002.jpg,59.340671423176,18.090538214347,Djurgårdsbrunnsviken,59.3309,18.108,2.0,1.4701,0.7-1.5km,no,main,EU
779569449389002,stockholm_karlaplan,streetview\stockholm_karlaplan\779569449389002.jpg,59.340671423176,18.090538214347,Waldemarsudde,59.32,18.113055555,3.0,2.6295,1.5-3.0km,no,main,EU
779569449389002,stockholm_karlaplan,streetview\stockholm_karlaplan\779569449389002.jpg,59.340671423176,18.090538214347,Katarina Elevator,59.32,18.07277778,3.0,2.5096,1.5-3.0km,no,main,EU
779569449389002,stockholm_karlaplan,streetview\stockholm_karlaplan\779569449389002.jpg,59.340671423176,18.090538214347,Reimersholme,59.318333333,18.020833333,3.0,4.6692,3.0-6.0km,no,main,EU
779569449389002,stockholm_karlaplan,streetview\stockholm_karlaplan\779569449389002.jpg,59.340671423176,18.090538214347,Royal Swedish Academy of Sciences,59.366388888,18.051666666,3.0,3.61,3.0-6.0km,no,main,EU
842284246369672,stockholm_st,streetview\stockholm_st\842284246369672.jpg,59.31319547188,18.070840339336,"St. Eric's Cathedral, Stockholm",59.313805555,18.0725,3.0,0.1161,signal,yes,main,EU
842284246369672,stockholm_st,streetview\stockholm_st\842284246369672.jpg,59.31319547188,18.070840339336,Södermalm,59.3136,18.0711,5.0,0.0473,signal,yes,main,EU
842284246369672,stockholm_st,streetview\stockholm_st\842284246369672.jpg,59.31319547188,18.070840339336,Medborgarplatsen metro station,59.3152,18.0728,5.0,0.2491,0.15-0.3km,no,main,EU
842284246369672,stockholm_st,streetview\stockholm_st\842284246369672.jpg,59.31319547188,18.070840339336,Slussen metro station,59.319444444,18.072222222,5.0,0.6993,0.3-0.7km,no,main,EU
842284246369672,stockholm_st,streetview\stockholm_st\842284246369672.jpg,59.31319547188,18.070840339336,Stockholm Södra station,59.31369,18.06245,4.0,0.4793,0.3-0.7km,no,main,EU
842284246369672,stockholm_st,streetview\stockholm_st\842284246369672.jpg,59.31319547188,18.070840339336,Slussen,59.321111111,18.071944444,5.0,0.8824,0.7-1.5km,no,main,EU
842284246369672,stockholm_st,streetview\stockholm_st\842284246369672.jpg,59.31319547188,18.070840339336,Storkyrkan,59.325833333,18.070555555,5.0,1.4054,0.7-1.5km,no,main,EU
842284246369672,stockholm_st,streetview\stockholm_st\842284246369672.jpg,59.31319547188,18.070840339336,Stockholm Central Station,59.33,18.056111111,5.0,2.0469,1.5-3.0km,no,main,EU
842284246369672,stockholm_st,streetview\stockholm_st\842284246369672.jpg,59.31319547188,18.070840339336,3Arena,59.29138889,18.08527778,4.0,2.5595,1.5-3.0km,no,main,EU
842284246369672,stockholm_st,streetview\stockholm_st\842284246369672.jpg,59.31319547188,18.070840339336,Skogskyrkogården,59.275555555,18.099444444,4.0,4.4894,3.0-6.0km,no,main,EU
842284246369672,stockholm_st,streetview\stockholm_st\842284246369672.jpg,59.31319547188,18.070840339336,Kaknästornet,59.335,18.126388888,4.0,3.976,3.0-6.0km,no,main,EU
3923503734413150,telaviv_dizengoff,streetview\telaviv_dizengoff\3923503734413150.jpg,32.079246101216,34.775009203947,Beit Lessin Theater,32.07944444,34.77369722,3.0,0.1256,signal,yes,main,AS
3923503734413150,telaviv_dizengoff,streetview\telaviv_dizengoff\3923503734413150.jpg,32.079246101216,34.775009203947,"White City, Tel Aviv",32.077777777,34.773888888,4.0,0.1944,0.15-0.3km,no,main,AS
3923503734413150,telaviv_dizengoff,streetview\telaviv_dizengoff\3923503734413150.jpg,32.079246101216,34.775009203947,Fire and Water Fountain,32.077965,34.774184,4.0,0.1623,0.15-0.3km,no,main,AS
3923503734413150,telaviv_dizengoff,streetview\telaviv_dizengoff\3923503734413150.jpg,32.079246101216,34.775009203947,Trumpeldor Cemetery,32.075631,34.770033,3.0,0.6176,0.3-0.7km,no,main,AS
3923503734413150,telaviv_dizengoff,streetview\telaviv_dizengoff\3923503734413150.jpg,32.079246101216,34.775009203947,Tel Aviv City Hall,32.0819,34.7806,4.0,0.6038,0.3-0.7km,no,main,AS
3923503734413150,telaviv_dizengoff,streetview\telaviv_dizengoff\3923503734413150.jpg,32.079246101216,34.775009203947,London Square,32.07833333,34.76722222,3.0,0.7407,0.7-1.5km,no,main,AS
3923503734413150,telaviv_dizengoff,streetview\telaviv_dizengoff\3923503734413150.jpg,32.079246101216,34.775009203947,Sheraton Grand Tel Aviv Hotel,32.07737,34.76676,4.0,0.8047,0.7-1.5km,no,main,AS
3923503734413150,telaviv_dizengoff,streetview\telaviv_dizengoff\3923503734413150.jpg,32.079246101216,34.775009203947,Amot Atrium Tower,32.0825,34.80138889,3.0,2.5116,1.5-3.0km,no,main,AS
3923503734413150,telaviv_dizengoff,streetview\telaviv_dizengoff\3923503734413150.jpg,32.079246101216,34.775009203947,Tel Aviv Towers,32.074103,34.798058,3.0,2.2457,1.5-3.0km,no,main,AS
3923503734413150,telaviv_dizengoff,streetview\telaviv_dizengoff\3923503734413150.jpg,32.079246101216,34.775009203947,Giv'at Herzl,32.05,34.76666667,3.0,3.3457,3.0-6.0km,no,main,AS
3923503734413150,telaviv_dizengoff,streetview\telaviv_dizengoff\3923503734413150.jpg,32.079246101216,34.775009203947,Yitzhak Rabin Center,32.100277777,34.804444444,3.0,3.6275,3.0-6.0km,no,main,AS
328468981955090,telaviv_habima,streetview\telaviv_habima\328468981955090.jpg,32.071574983004,34.780605234343,Tel Aviv Cinematheque,32.070833333,34.783333333,3.0,0.27,0.15-0.3km,no,main,AS
328468981955090,telaviv_habima,streetview\telaviv_habima\328468981955090.jpg,32.071574983004,34.780605234343,Heichal HaTarbut,32.0736,34.78,3.0,0.2323,0.15-0.3km,no,main,AS
328468981955090,telaviv_habima,streetview\telaviv_habima\328468981955090.jpg,32.071574983004,34.780605234343,King George Street,32.075555555,34.776388888,4.0,0.5948,0.3-0.7km,no,main,AS
328468981955090,telaviv_habima,streetview\telaviv_habima\328468981955090.jpg,32.071574983004,34.780605234343,Beit Rubinstein,32.06581667,34.782975,2.0,0.6781,0.3-0.7km,no,main,AS
328468981955090,telaviv_habima,streetview\telaviv_habima\328468981955090.jpg,32.071574983004,34.780605234343,Tel Aviv Promenade,32.0768,34.766,4.0,1.4938,0.7-1.5km,no,main,AS
328468981955090,telaviv_habima,streetview\telaviv_habima\328468981955090.jpg,32.071574983004,34.780605234343,Discount Bank Tower,32.06175,34.770478,3.0,1.4506,0.7-1.5km,no,main,AS
328468981955090,telaviv_habima,streetview\telaviv_habima\328468981955090.jpg,32.071574983004,34.780605234343,Yad Eliyahu,32.0593,34.7971,4.0,2.0686,1.5-3.0km,no,main,AS
328468981955090,telaviv_habima,streetview\telaviv_habima\328468981955090.jpg,32.071574983004,34.780605234343,Nahalat Yitzhak Cemetery,32.071111111,34.801111111,2.0,1.9329,1.5-3.0km,no,main,AS
328468981955090,telaviv_habima,streetview\telaviv_habima\328468981955090.jpg,32.071574983004,34.780605234343,Yarkon River,32.103888888,34.775833333,4.0,3.6212,3.0-6.0km,no,main,AS
328468981955090,telaviv_habima,streetview\telaviv_habima\328468981955090.jpg,32.071574983004,34.780605234343,Bavli,32.0965,34.79818611,3.0,3.2288,3.0-6.0km,no,main,AS
3641710285933359,telaviv_nahum,streetview\telaviv_nahum\3641710285933359.jpg,32.063368596829,34.767981250286,Shalom Meir Tower,32.064019444,34.769772222,4.0,0.1836,0.15-0.3km,no,main,AS
3641710285933359,telaviv_nahum,streetview\telaviv_nahum\3641710285933359.jpg,32.063368596829,34.767981250286,Eden Cinema,32.0617,34.7672,2.0,0.1996,0.15-0.3km,no,main,AS
3641710285933359,telaviv_nahum,streetview\telaviv_nahum\3641710285933359.jpg,32.063368596829,34.767981250286,Levin House (Tel Aviv),32.0632,34.7748,2.0,0.6428,0.3-0.7km,no,main,AS
3641710285933359,telaviv_nahum,streetview\telaviv_nahum\3641710285933359.jpg,32.063368596829,34.767981250286,First International Bank Tower,32.063611111,34.774166666,3.0,0.5835,0.3-0.7km,no,main,AS
