site,model,schema,lang,context,path,city,area,place,conf_area,conf_fine,error_km,resolved_level,resolved_label,hit
london_covent,claude-opus-5,forced,en,mid_05_15km_Q565521,streetview\london_covent\604523014318423.jpg,London,"Coal Drops Yard, King's Cross",Coal Drops Yard shopping arcade (COS store),0.75,0.7,2.717,area,Coal Drops Yard,False
london_covent,claude-opus-5,forced,en,high_05_15km_Q123624,streetview\london_covent\604523014318423.jpg,London,"Coal Drops Yard / Kings Cross — but given Holborn, likely Hanover Yards, Seven Dials / Thomas Neal's Yard, Covent Garden",Thomas Neal's Yard / 'Yards' retail arcade with COS store,0.45,0.4,2.717,area,Coal Drops Yard,False
london_covent,claude-opus-5,forced,en,low_05_15km_Q123885,streetview\london_covent\604523014318423.jpg,London,Covent Garden,"Floral Court / Kingly Court-style laneway - COS store at Floral Street, Covent Garden",0.75,0.45,0.118,place,Covent Garden,True
london_covent,claude-opus-5,forced,en,low_05_15km_Q358834,streetview\london_covent\604523014318423.jpg,London,Covent Garden (Seven Dials / Thomas Neal's Yard),"Thomas Neal's Yard shopping arcade, Earlham Street (COS store)",0.72,0.55,0.363,place,Earlham Street,True
london_covent,claude-opus-5,forced,en,high_15_30km_Q42182,streetview\london_covent\604523014318423.jpg,London,Covent Garden (Seven Dials / Thomas Neal's),Seven Dials Market / Thomas Neal's Warehouse — 'Yards' shopping arcade with COS store,0.72,0.55,0.305,place,Seven Dials Market,True
london_covent,claude-opus-5,forced,en,mid_15_30km_Q5273898,streetview\london_covent\604523014318423.jpg,London,London Bridge / Borough — Hay's Galleria & Tooley Street area,"Hay's Galleria arcade shops (COS store, The White Company) on Stoney Street/Tooley Street",0.5,0.35,2.477,area,London Bridge,False
london_covent,claude-opus-5,forced,en,mid_15_30km_Q1144673,streetview\london_covent\604523014318423.jpg,London,Marylebone — St Christopher's Place / Wigmore Street,"COS store, St Christopher's Place",0.62,0.55,1.937,place,St Christopher's Place,False
london_covent,claude-opus-5,forced,en,high_15_30km_Q130206,streetview\london_covent\604523014318423.jpg,London,London Bridge / Borough - Hay's Galleria area (More London / Tooley Street),"Hay's Galleria shopping arcade, with COS store signage",0.55,0.4,2.477,area,London Bridge,False
london_covent,claude-opus-5,forced,en,high_30_60km_Q309388,streetview\london_covent\604523014318423.jpg,London,"Coal Drops Yard, King's Cross",Coal Drops Yard shopping arcade (COS store),0.72,0.6,2.717,area,Coal Drops Yard,False
london_covent,claude-opus-5,forced,en,high_30_60km_Q125163,streetview\london_covent\604523014318423.jpg,London,"Coal Drops Yard, King's Cross","COS store, Coal Drops Yard",0.85,0.7,2.717,place,Coal Drops Yard,False
london_covent,claude-haiku-4-5,forced,en,high_05_15km_Q511108,streetview\london_covent\604523014318423.jpg,London,South Bank / Southwark,The Yards Shopping Centre,0.85,0.7,0.975,area,South Bank,True
london_covent,claude-haiku-4-5,forced,en,mid_05_15km_Q272162,streetview\london_covent\604523014318423.jpg,London,St James's,Royal Arcade,0.85,0.75,1.322,place,Royal Arcade,False
london_covent,claude-haiku-4-5,forced,en,high_05_15km_Q123624,streetview\london_covent\604523014318423.jpg,London,Covent Garden,Covent Garden Market / Yards Shopping Centre,0.85,0.7,0.065,place,Covent Garden Market,True
london_covent,claude-opus-5,forced,en,mid_30_60km_Q1155836,streetview\london_covent\604523014318423.jpg,London,"Coal Drops Yard, King's Cross","COS store, Coal Drops Yard",0.85,0.7,2.717,place,Coal Drops Yard,False
london_covent,claude-haiku-4-5,forced,en,mid_05_15km_Q565521,streetview\london_covent\604523014318423.jpg,London,St James's,Jermyn Street,0.85,0.75,1.304,area,St James's,False
london_covent,claude-opus-5,forced,en,mid_30_60km_Q124539,streetview\london_covent\604523014318423.jpg,London,"Spitalfields / Old Spitalfields Market (Bishops Square, near Brushfield Street)","The Yards shopping lane, Old Spitalfields Market",0.72,0.6,3.404,place,Old Spitalfields Market,False
london_covent,claude-haiku-4-5,forced,en,low_05_15km_Q123885,streetview\london_covent\604523014318423.jpg,London,Burlington Arcade,Burlington Arcade Shopping Centre,0.85,0.8,1.239,area,Burlington Arcade,False
london_covent,claude-haiku-4-5,forced,en,low_05_15km_Q358834,streetview\london_covent\604523014318423.jpg,London,King William Street / Lombard Street,Lombard Street shopping arcade / passage,0.85,0.75,2.503,area,King William Street,False
london_covent,claude-haiku-4-5,forced,en,high_15_30km_Q42182,streetview\london_covent\604523014318423.jpg,London,St James's,Jermyn Street / luxury retail arcade,0.85,0.75,1.042,place,Jermyn Street,False
london_covent,claude-haiku-4-5,forced,en,mid_15_30km_Q5273898,streetview\london_covent\604523014318423.jpg,London,Borough Market / London Bridge,Yards (retail clothing store),0.85,0.75,2.339,area,Borough Market,False
london_covent,claude-haiku-4-5,forced,en,mid_15_30km_Q1144673,streetview\london_covent\604523014318423.jpg,London,Bloomsbury,Royal Academy of Music Shopping Arcade / Marylebone Lane,0.85,0.7,1.237,area,Bloomsbury,False
london_covent,claude-haiku-4-5,forced,en,mid_30_60km_Q1155836,streetview\london_covent\604523014318423.jpg,London,Bermondsey,Bermondsey Street / Fashion and Textile Precinct,0.75,0.65,3.103,place,Bermondsey Street,False
london_covent,claude-haiku-4-5,forced,en,high_30_60km_Q309388,streetview\london_covent\604523014318423.jpg,London,South Kensington,Arcade shopping passage near Natural History Museum,0.85,0.7,3.763,area,South Kensington,False
london_covent,claude-haiku-4-5,forced,en,mid_30_60km_Q124539,streetview\london_covent\604523014318423.jpg,London,Spitalfields,Spitalfields Market,0.85,0.8,3.404,place,Spitalfields Market,False
london_covent,claude-haiku-4-5,forced,en,high_30_60km_Q125163,streetview\london_covent\604523014318423.jpg,London,"The Lanes, Islington",Islington Shopping Centre / The Lanes arcade,0.75,0.65,2.312,area,The Lanes,False
london_covent,claude-haiku-4-5,forced,en,high_15_30km_Q130206,streetview\london_covent\604523014318423.jpg,London,"The Yards, London Bridge",The Yards shopping centre,0.85,0.8,0.616,city,London,False
london_covent,claude-opus-5,forced,en,high_05_15km_Q511108,streetview\london_covent\2047973052781413.jpg,London,"Covent Garden / Drury Lane (Long Acre, WC2)","The Bull & Egret pub (formerly Kung Fu Mama unit), Drury Lane",0.55,0.4,0.118,area,Covent Garden,True
london_covent,claude-opus-5,forced,en,mid_05_15km_Q272162,streetview\london_covent\2047973052781413.jpg,London,"St James's / Pall Mall area, near Piccadilly (Duke Street / Jermyn Street)",The Bull & Egret pub (with Kung Fu Mama above),0.4,0.75,1.304,area,St James's,False
london_covent,claude-opus-5,forced,en,low_05_15km_Q123885,streetview\london_covent\2047973052781413.jpg,London,"St James's / Haymarket (near Pall Mall, SW1)","The Bull & Egret pub (with Kung Fu Mama next door), opposite the Prince of Wales pub",0.5,0.45,1.304,area,St James's,False
london_covent,claude-opus-5,forced,en,mid_05_15km_Q565521,streetview\london_covent\2047973052781413.jpg,London,"St James's / Piccadilly (Duke of York Street, near Jermyn Street)","The Bull & Egret pub (formerly Red Lion), Duke of York Street",0.4,0.55,1.304,area,St James's,False
london_covent,claude-opus-5,forced,en,low_05_15km_Q358834,streetview\london_covent\2047973052781413.jpg,London,Covent Garden / Drury Lane (Great Queen Street),"The Bull & Egret pub (formerly Kung Fu Mama shopfront), Great Queen Street, with Freemasons' Hall tower beyond",0.7,0.55,0.118,area,Covent Garden,True
london_covent,claude-opus-5,forced,en,high_05_15km_Q123624,streetview\london_covent\2047973052781413.jpg,London,"Holborn / Kingsway, Covent Garden borders","The Bull & Egret pub (formerly Shakespeare's Head), Kingsway, opposite Freemasons' Hall",0.75,0.6,1.138,area,Holborn,False
london_covent,claude-opus-5,forced,en,high_15_30km_Q42182,streetview\london_covent\2047973052781413.jpg,London,Victoria / Westminster (Wilton Road area near Victoria Station),"The Bull & Egret pub (formerly The Constitution), with Kung Fu Mama takeaway next door",0.5,0.55,0.616,city,London,False
london_covent,claude-opus-5,forced,en,high_15_30km_Q130206,streetview\london_covent\2047973052781413.jpg,London,"Covent Garden / Great Queen Street, Holborn","The Bull & Egret pub (formerly Kung Fu Mama site), Great Queen Street",0.6,0.5,0.118,area,Covent Garden,True
london_covent,claude-opus-5,forced,en,mid_15_30km_Q5273898,streetview\london_covent\2047973052781413.jpg,London,Kennington / Lambeth (Black Prince Road area near Southwark),The Bull & Egret pub (with Kung Fu Mama takeaway next door),0.3,0.6,2.867,area,Kennington,False
london_covent,claude-opus-5,forced,en,high_30_60km_Q125163,streetview\london_covent\2047973052781413.jpg,London,Clerkenwell / Farringdon (Clerkenwell Road near Freemasons' Hall side streets),The Bull & Egret pub (with Kung Fu Mama takeaway next door),0.4,0.6,2.061,area,Clerkenwell,False
london_covent,claude-opus-5,forced,en,mid_15_30km_Q1144673,streetview\london_covent\2047973052781413.jpg,London,Marylebone (Great Portland Street / Fitzrovia edge),"The Bull & Egret pub (formerly Green Man), corner of Riding House Street & Great Portland Street",0.6,0.45,1.778,area,Marylebone,False
london_covent,claude-opus-5,forced,en,high_30_60km_Q309388,streetview\london_covent\2047973052781413.jpg,London,"Kensington / Kensington Court, W8 (Kensington High Street area)",The Bull & Egret pub (corner pub with Kung Fu Mama next door),0.4,0.6,5.119,area,Kensington,False
london_covent,claude-haiku-4-5,forced,en,high_05_15km_Q511108,streetview\london_covent\2047973052781413.jpg,London,South Bank / Southwark,The Bull Secret Pub,0.85,0.75,0.975,area,South Bank,True
london_covent,claude-haiku-4-5,forced,en,high_05_15km_Q123624,streetview\london_covent\2047973052781413.jpg,London,Holborn / Covent Garden,The Bull & Secret Pies Pub,0.85,0.9,1.138,area,Holborn,False
london_covent,claude-haiku-4-5,forced,en,mid_05_15km_Q272162,streetview\london_covent\2047973052781413.jpg,London,St James's,The Bull & Secret Pies Pub,0.95,0.85,1.304,area,St James's,False
london_covent,claude-haiku-4-5,forced,en,mid_05_15km_Q565521,streetview\london_covent\2047973052781413.jpg,London,St James's,The Bull and Secret Pies Pub,0.95,0.85,1.304,area,St James's,False
london_covent,claude-haiku-4-5,forced,en,low_05_15km_Q123885,streetview\london_covent\2047973052781413.jpg,London,Fleet Street / Strand,TheBuilsh Secret Pies Pub,0.85,0.7,0.818,area,Fleet Street,True
london_covent,claude-opus-5,forced,en,mid_30_60km_Q1155836,streetview\london_covent\2047973052781413.jpg,London,Kennington / Vauxhall (Kennington Road area near The Oval),The Bull & Egret pub (corner pub with Kung Fu Mama next door),0.5,0.72,2.867,area,Kennington,False
london_covent,claude-haiku-4-5,forced,en,low_05_15km_Q358834,streetview\london_covent\2047973052781413.jpg,London,Whitehall / Westminster,The Bull's Secret / Pied à Terre restaurant,0.95,0.7,0.902,area,Whitehall,True
london_covent,claude-opus-5,forced,en,mid_30_60km_Q124539,streetview\london_covent\2047973052781413.jpg,London,"Kennington / Black Prince Road area, but more likely Great Queen Street, Covent Garden","The Bull & Egret pub (corner pub with Kung Fu Mama next door), opposite Freemasons' Hall, Great Queen Street",0.5,0.55,2.867,area,Kennington,False
london_covent,claude-haiku-4-5,forced,en,high_15_30km_Q42182,streetview\london_covent\2047973052781413.jpg,London,St James's,The Bull and Secret Pie Pub,0.85,0.9,1.304,area,St James's,False
london_covent,claude-haiku-4-5,forced,en,mid_15_30km_Q5273898,streetview\london_covent\2047973052781413.jpg,London,Borough,The Barrel & Pen,0.85,0.7,2.709,area,Borough,False
london_covent,claude-haiku-4-5,forced,en,high_30_60km_Q309388,streetview\london_covent\2047973052781413.jpg,London,South Kensington,The Bunch of Grapes / Pubs and Bars Complex,0.85,0.6,3.45,place,The Bunch of Grapes,False
london_covent,claude-haiku-4-5,forced,en,mid_15_30km_Q1144673,streetview\london_covent\2047973052781413.jpg,London,Marylebone,The Bull & Secret Pies,0.85,0.9,1.778,area,Marylebone,False
london_covent,claude-haiku-4-5,forced,en,high_30_60km_Q125163,streetview\london_covent\2047973052781413.jpg,London,"Upper Street, Islington",The Bull & Secret Pies Pub,0.85,0.9,3.429,area,Upper Street,False
london_covent,claude-haiku-4-5,forced,en,high_15_30km_Q130206,streetview\london_covent\2047973052781413.jpg,London,Borough Market / Southwark,The Built Secret Pub,0.85,0.75,2.339,area,Borough Market,False
london_covent,claude-haiku-4-5,forced,en,mid_30_60km_Q1155836,streetview\london_covent\2047973052781413.jpg,London,Kennington,The Oval Tavern / Pub,0.85,0.75,15.068,place,The Oval Tavern,False
london_covent,claude-haiku-4-5,forced,en,mid_30_60km_Q124539,streetview\london_covent\2047973052781413.jpg,London,Aldgate,The Bulle Secret / Pies Pub Classics,0.75,0.65,3.26,area,Aldgate,False
london_covent,claude-opus-5,forced_warn,en,high_05_15km_Q123624,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, WC2",Adelphi Building (John Adam Street/Savoy Place area),0.9,0.55,0.313,place,Adelphi Building,True
london_covent,claude-opus-5,forced_warn,en,low_05_15km_Q358834,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, WC2",Savoy Place (IET) / Shell Mex House rear elevation on Savoy Hill,0.9,0.5,0.345,place,Savoy Place,True
london_covent,claude-opus-5,forced_warn,en,mid_05_15km_Q565521,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, City of Westminster (WC2)",Savoy Place (IET) — with Shell Mex House/Savoy Hill House stone facade opposite,0.9,0.5,0.345,place,Savoy Place,True
london_covent,claude-opus-5,forced_warn,en,high_05_15km_Q511108,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, City of Westminster (WC2)","Savoy Place (IET) / Savoy Hill House on Savoy Hill, with the Adelphi Building opposite",0.95,0.6,0.345,place,Savoy Place,True
london_covent,claude-opus-5,forced_warn,en,mid_05_15km_Q272162,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, WC2",Savoy Place (IET) and Shell Mex House rear on Savoy Hill,0.93,0.5,0.318,area,Savoy Hill,True
london_covent,claude-opus-5,forced_warn,en,low_05_15km_Q123885,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, WC2","Shell Mex House / Savoy Place (IET) area, Savoy Hill",0.93,0.5,0.271,place,Shell Mex House,True
london_covent,claude-opus-5,forced_warn,en,high_15_30km_Q130206,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, WC2 (Victoria Embankment area)",Savoy Place (IET headquarters) with Savoy Hill House opposite,0.9,0.55,0.318,area,Savoy Hill,True
london_covent,claude-opus-5,forced_warn,en,mid_15_30km_Q5273898,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, WC2 (Westminster)",Savoy Place – the IET (Institution of Engineering and Technology) building,0.93,0.5,0.345,place,Savoy Place,True
london_covent,claude-opus-5,forced_warn,en,mid_15_30km_Q1144673,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, WC2",Savoy Place (IET) with Savoy Hill House opposite,0.93,0.6,0.318,area,Savoy Hill,True
london_covent,claude-opus-5,forced_warn,en,high_15_30km_Q42182,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, WC2 (Victoria Embankment side)",Savoy Place (IET building) with Adelphi Building opposite,0.9,0.5,0.318,area,Savoy Hill,True
london_covent,claude-opus-5,forced_warn,en,high_30_60km_Q309388,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, WC2 (Victoria Embankment area)",Shell Mex House / Savoy Place (IET) on Savoy Hill,0.9,0.55,0.271,place,Shell Mex House,True
london_covent,claude-opus-5,forced_warn,en,high_30_60km_Q125163,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, WC2 (Victoria Embankment area)",Savoy Place (IET) — with the Institution of Engineering and Technology and Savoy Hill House nearby,0.9,0.5,0.345,place,Savoy Place,True
london_covent,claude-haiku-4-5,forced_warn,en,high_05_15km_Q511108,streetview\london_covent\293884165716884.jpg,London,South Bank / Southwark,Upper Ground Street commercial building,0.85,0.6,0.975,area,South Bank,True
london_covent,claude-haiku-4-5,forced_warn,en,mid_05_15km_Q565521,streetview\london_covent\293884165716884.jpg,London,St James's,Government or institutional office building,0.85,0.6,1.304,area,St James's,False
london_covent,claude-haiku-4-5,forced_warn,en,high_05_15km_Q123624,streetview\london_covent\293884165716884.jpg,London,Holborn / Bloomsbury,Office building (possibly part of the Holborn estate or similar commercial development),0.75,0.45,1.138,area,Holborn,False
london_covent,claude-opus-5,forced_warn,en,mid_30_60km_Q1155836,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, WC2",Savoy Place (IET) area — Shell Mex House rear on Savoy Hill,0.9,0.5,0.318,area,Savoy Hill,True
london_covent,claude-haiku-4-5,forced_warn,en,mid_05_15km_Q272162,streetview\london_covent\293884165716884.jpg,London,St James's,Government office or commercial building,0.85,0.45,1.304,area,St James's,False
london_covent,claude-haiku-4-5,forced_warn,en,low_05_15km_Q123885,streetview\london_covent\293884165716884.jpg,London,St James's,Carlton House Terrace or adjacent government/institutional building,0.85,0.6,1.304,area,St James's,False
london_covent,claude-opus-5,forced_warn,en,mid_30_60km_Q124539,streetview\london_covent\293884165716884.jpg,London,"Savoy Hill / Strand, WC2",Savoy Place (IET) and Shell Mex House rear on Savoy Hill,0.93,0.5,0.318,area,Savoy Hill,True
london_covent,claude-haiku-4-5,forced_warn,en,low_05_15km_Q358834,streetview\london_covent\293884165716884.jpg,London,Whitehall / Westminster,Office building on Whitehall,0.85,0.6,0.902,area,Whitehall,True
london_covent,claude-haiku-4-5,forced_warn,en,high_15_30km_Q42182,streetview\london_covent\293884165716884.jpg,London,St James's,Government or Commercial Office Building,0.75,0.4,1.304,area,St James's,False
london_covent,claude-haiku-4-5,forced_warn,en,high_15_30km_Q130206,streetview\london_covent\293884165716884.jpg,London,Bermondsey,Offices or Commercial Building,0.75,0.4,3.597,area,Bermondsey,False
london_covent,claude-haiku-4-5,forced_warn,en,mid_15_30km_Q5273898,streetview\london_covent\293884165716884.jpg,London,Borough / London Bridge,Hay's Galleria or former warehouse conversion,0.75,0.55,2.709,area,Borough,False
london_covent,claude-haiku-4-5,forced_warn,en,mid_15_30km_Q1144673,streetview\london_covent\293884165716884.jpg,London,Marylebone,Office building / Commercial premises,0.85,0.4,1.778,area,Marylebone,False
london_covent,claude-haiku-4-5,forced_warn,en,mid_30_60km_Q1155836,streetview\london_covent\293884165716884.jpg,London,Kennington,Former County Hall or Metropolitan Building,0.75,0.45,2.867,area,Kennington,False
london_covent,claude-haiku-4-5,forced_warn,en,high_30_60km_Q309388,streetview\london_covent\293884165716884.jpg,London,South Kensington,Imperial College London administration building,0.75,0.55,3.763,area,South Kensington,False
london_covent,claude-haiku-4-5,forced_warn,en,mid_30_60km_Q124539,streetview\london_covent\293884165716884.jpg,London,Aldgate,Aldgate House / Commercial office building,0.75,0.45,3.26,area,Aldgate,False
london_covent,claude-haiku-4-5,forced_warn,en,high_30_60km_Q125163,streetview\london_covent\293884165716884.jpg,London,Clerkenwell,Office building / Commercial premises on Sekforde Street,0.75,0.45,2.061,area,Clerkenwell,False
london_covent,claude-opus-5,forced_warn,en,high_05_15km_Q123624,streetview\london_covent\604523014318423.jpg,London,"Seven Dials, Covent Garden",Thomas Neal's Yard / Seven Dials Market (Earlham Street),0.72,0.5,0.363,place,Earlham Street,True
london_covent,claude-opus-5,forced_warn,en,mid_05_15km_Q272162,streetview\london_covent\604523014318423.jpg,London,"Coal Drops Yard, King's Cross",Coal Drops Yard shopping arcade (COS store frontage),0.82,0.7,2.717,area,Coal Drops Yard,False
london_covent,claude-opus-5,forced_warn,en,low_05_15km_Q123885,streetview\london_covent\604523014318423.jpg,London,"Covent Garden / Seven Dials (Thomas Neal's Yard, Earlham Street)","The Yards shopping lane (COS store, The White Company)",0.75,0.6,0.118,area,Covent Garden,True
london_covent,claude-opus-5,forced_warn,en,mid_05_15km_Q565521,streetview\london_covent\604523014318423.jpg,London,"Coal Drops Yard, King's Cross",Coal Drops Yard shopping arcade (COS store),0.72,0.6,2.717,area,Coal Drops Yard,False
london_covent,claude-opus-5,forced_warn,en,low_05_15km_Q358834,streetview\london_covent\604523014318423.jpg,London,Covent Garden,Floral Court / Kingly Court-style alley near 'Yards' sign (Coal Drops Yard-style) — likely Floral Street with COS store,0.6,0.35,0.118,area,Covent Garden,True
london_covent,claude-opus-5,forced_warn,en,high_15_30km_Q42182,streetview\london_covent\604523014318423.jpg,London,"Covent Garden (Floral Street / Kings Court, Seven Dials area)","COS store, Thomas Neal's Yard / Seven Dials Market entrance",0.72,0.6,0.118,area,Covent Garden,True
london_covent,claude-opus-5,forced_warn,en,high_15_30km_Q130206,streetview\london_covent\604523014318423.jpg,London,"Coal Drops Yard, King's Cross",Coal Drops Yard shopping arcade (COS store),0.72,0.6,2.717,area,Coal Drops Yard,False
london_covent,claude-opus-5,forced_warn,en,high_05_15km_Q511108,streetview\london_covent\604523014318423.jpg,London,"Coal Drops Yard, King's Cross","COS store, Lower Stable Street / Coal Drops Yard",0.75,0.7,2.717,place,Coal Drops Yard,False
london_covent,claude-opus-5,forced_warn,en,mid_15_30km_Q5273898,streetview\london_covent\604523014318423.jpg,London,"Coal Drops Yard, King's Cross",Coal Drops Yard (Lower Stable Street / COS store),0.85,0.8,2.717,place,Coal Drops Yard,False
london_covent,claude-opus-5,forced_warn,en,mid_15_30km_Q1144673,streetview\london_covent\604523014318423.jpg,London,"Marylebone — St Christopher's Place / Kingly Court area (likely Kingly Street, Carnaby)","Kingly Court entrance, Carnaby (with COS store on the right)",0.5,0.45,1.109,place,Carnaby,False
london_covent,claude-opus-5,forced_warn,en,high_30_60km_Q309388,streetview\london_covent\604523014318423.jpg,London,"Seven Dials, Covent Garden",Thomas Neal's Warehouse / Seven Dials Market (Earlham Street) with COS store,0.72,0.4,0.363,place,Earlham Street,True
london_covent,claude-haiku-4-5,forced_warn,en,high_05_15km_Q511108,streetview\london_covent\604523014318423.jpg,London,Covent Garden,Covent Garden Market / Shopping Arcade,0.95,0.85,0.065,place,Covent Garden Market,True
london_covent,claude-opus-5,forced_warn,en,high_30_60km_Q125163,streetview\london_covent\604523014318423.jpg,London,"Coal Drops Yard, King's Cross","COS store, Coal Drops Yard",0.85,0.6,2.717,place,Coal Drops Yard,False
london_covent,claude-haiku-4-5,forced_warn,en,high_05_15km_Q123624,streetview\london_covent\604523014318423.jpg,London,Covent Garden,Covent Garden Market / Shopping Arcade,0.85,0.75,0.065,place,Covent Garden Market,True
london_covent,claude-haiku-4-5,forced_warn,en,mid_05_15km_Q272162,streetview\london_covent\604523014318423.jpg,London,Covent Garden,Covent Garden Market Arcade / Shopping Passage,0.85,0.75,0.118,area,Covent Garden,True
london_covent,claude-opus-5,forced_warn,en,mid_30_60km_Q124539,streetview\london_covent\604523014318423.jpg,London,Spitalfields / Bishopsgate (Old Spitalfields Market area),Spitalfields Market / Bishops Square 'Yards' arcade with COS store,0.7,0.55,3.404,place,Spitalfields Market,False
london_covent,claude-opus-5,forced_warn,en,mid_30_60km_Q1155836,streetview\london_covent\604523014318423.jpg,London,"Coal Drops Yard, King's Cross","COS store, Coal Drops Yard",0.75,0.6,2.717,place,Coal Drops Yard,False
london_covent,claude-haiku-4-5,forced_warn,en,mid_05_15km_Q565521,streetview\london_covent\604523014318423.jpg,London,St James's,Jermyn Street or Royal Arcade,0.85,0.65,1.304,area,St James's,False
london_covent,claude-haiku-4-5,forced_warn,en,low_05_15km_Q123885,streetview\london_covent\604523014318423.jpg,London,Covent Garden,Covent Garden Market / Shopping Arcade,0.85,0.75,0.065,place,Covent Garden Market,True
london_covent,claude-haiku-4-5,forced_warn,en,high_15_30km_Q42182,streetview\london_covent\604523014318423.jpg,London,Covent Garden,Yards Shopping Centre,0.85,0.75,0.118,area,Covent Garden,True
london_covent,claude-haiku-4-5,forced_warn,en,low_05_15km_Q358834,streetview\london_covent\604523014318423.jpg,London,King William Street / Monument,Yards Shopping Centre,0.75,0.85,2.503,area,King William Street,False
london_covent,claude-haiku-4-5,forced_warn,en,high_15_30km_Q130206,streetview\london_covent\604523014318423.jpg,London,The Lanes / Covered Market Area near London Bridge,Yards Shopping Centre / The Covered Market Passage,0.75,0.65,2.312,area,The Lanes,False
london_covent,claude-haiku-4-5,forced_warn,en,mid_15_30km_Q5273898,streetview\london_covent\604523014318423.jpg,London,Borough Market / London Bridge,Yards Shopping Centre,0.85,0.75,2.339,area,Borough Market,False
london_covent,claude-haiku-4-5,forced_warn,en,mid_15_30km_Q1144673,streetview\london_covent\604523014318423.jpg,London,Covent Garden,Covent Garden Market / Shopping Arcade,0.85,0.75,0.065,place,Covent Garden Market,True
london_covent,claude-haiku-4-5,forced_warn,en,high_30_60km_Q309388,streetview\london_covent\604523014318423.jpg,London,South Kensington,Yards Shopping Centre,0.85,0.75,3.763,area,South Kensington,False
london_covent,claude-haiku-4-5,forced_warn,en,high_30_60km_Q125163,streetview\london_covent\604523014318423.jpg,London,Islington - Upper Street / Angel,Angel Central Shopping Centre / The Islington Shopping Centre,0.85,0.7,3.598,area,Islington,False
london_covent,claude-haiku-4-5,forced_warn,en,mid_30_60km_Q124539,streetview\london_covent\604523014318423.jpg,London,Spitalfields,Spitalfields Market,0.85,0.8,3.404,place,Spitalfields Market,False
london_covent,claude-haiku-4-5,forced_warn,en,mid_30_60km_Q1155836,streetview\london_covent\604523014318423.jpg,London,Bishopsgate / The City,Yards Shopping Centre,0.75,0.85,2.977,area,Bishopsgate,False
london_covent,claude-opus-5,forced_warn,en,high_05_15km_Q511108,streetview\london_covent\2047973052781413.jpg,London,"Covent Garden / Drury Lane (Great Queen Street, WC2)","The Bull & Egret pub (formerly Prince of Wales, Great Queen Street), opposite Freemasons' Hall",0.72,0.5,0.118,area,Covent Garden,True
london_covent,claude-opus-5,forced_warn,en,high_05_15km_Q123624,streetview\london_covent\2047973052781413.jpg,London,"Covent Garden / Great Queen Street, Holborn",The Bull & Egret pub (former Kung Fu Mama site) opposite Freemasons' Hall,0.72,0.5,0.118,area,Covent Garden,True
london_covent,claude-opus-5,forced_warn,en,low_05_15km_Q123885,streetview\london_covent\2047973052781413.jpg,London,St James's / Piccadilly (Jermyn Street area),"The Bull & Egret pub (formerly Kung Fu Mama shopfront), Duke of York Street near Prince of Wales pub",0.4,0.5,1.304,area,St James's,False
london_covent,claude-opus-5,forced_warn,en,mid_05_15km_Q272162,streetview\london_covent\2047973052781413.jpg,London,Covent Garden / Drury Lane (Long Acre area),"The Bull & Egret pub (with Kung Fu Mama next door), opposite the Prince of Wales pub on Drury Lane",0.6,0.55,0.118,area,Covent Garden,True
london_covent,claude-opus-5,forced_warn,en,mid_05_15km_Q565521,streetview\london_covent\2047973052781413.jpg,London,"Covent Garden (Great Queen Street / Long Acre, WC2)","The Bull & Egret pub, Great Queen Street (beside Kung Fu Mama)",0.82,0.6,0.377,place,Great Queen Street,True
london_covent,claude-opus-5,forced_warn,en,low_05_15km_Q358834,streetview\london_covent\2047973052781413.jpg,London,"Covent Garden / Drury Lane (Great Queen Street, WC2)","The Bull & Egret pub (with Kung Fu Mama next door), opposite Freemasons' Hall",0.75,0.6,0.118,area,Covent Garden,True
london_covent,claude-opus-5,forced_warn,en,high_15_30km_Q42182,streetview\london_covent\2047973052781413.jpg,London,Marylebone / Fitzrovia (Great Portland Street area),"The Bull & Egret pub, next to Kung Fu Mama, opposite the Prince of Wales pub",0.55,0.6,1.778,area,Marylebone,False
london_covent,claude-opus-5,forced_warn,en,high_15_30km_Q130206,streetview\london_covent\2047973052781413.jpg,London,"Covent Garden / Great Queen Street, Holborn","The Bull & Egret pub (formerly Kung Fu Mama site) opposite Freemasons' Hall, Great Queen Street",0.62,0.5,0.118,area,Covent Garden,True
london_covent,claude-opus-5,forced_warn,en,mid_15_30km_Q5273898,streetview\london_covent\2047973052781413.jpg,London,"Covent Garden / Great Queen Street, Holborn","The Bull & Egret pub (opposite Freemasons' Hall, Great Queen Street)",0.72,0.6,0.118,area,Covent Garden,True
